age,annual_income,employment_years,loan_amount,credit_score,existing_debt,num_open_accounts,previous_defaults,loan_purpose,debt_to_income,loan_to_income,risk_category
46,65323.17,16.3,12587.43,514,6316.55,7,0,debt_consolidation,0.0967,0.1927,Medium
55,40229.24,11.6,19366.55,594,15622.47,2,0,business,0.3883,0.4814,Medium
45,42220.28,4.0,28584.15,740,4918.99,2,0,debt_consolidation,0.1165,0.677,Medium
62,44805.5,4.4,14424.68,679,689.09,7,0,other,0.0154,0.3219,Low
35,64218.82,7.5,12136.73,664,16167.57,14,0,business,0.2518,0.189,Low
42,67412.38,1.8,19532.55,641,6186.13,14,0,debt_consolidation,0.0918,0.2897,Low
26,37667.41,3.7,8847.95,595,2296.67,14,1,debt_consolidation,0.061,0.2349,High
35,42959.65,11.6,3898.08,719,10059.03,14,0,education,0.2341,0.0907,Low
44,67591.76,0.4,19281.75,693,1730.15,13,0,debt_consolidation,0.0256,0.2853,Low
41,34616.56,11.8,10392.53,727,846.73,12,0,home_improvement,0.0245,0.3002,Low
27,37282.27,6.5,9727.47,574,11742.17,1,0,debt_consolidation,0.3149,0.2609,Medium
49,67521.42,7.3,4267.16,626,12454.68,9,0,business,0.1845,0.0632,Medium
52,36791.34,0.3,8531.33,548,12588.51,4,0,debt_consolidation,0.3422,0.2319,Medium
52,55480.36,1.0,10808.75,582,3412.25,5,1,medical,0.0615,0.1948,Low
25,22251.85,13.0,31704.68,589,3810.21,4,0,education,0.1712,1.4247,High
24,65635.83,0.7,38254.08,690,3427.19,11,0,home_improvement,0.0522,0.5828,High
42,44336.91,5.0,11982.61,683,1576.77,0,1,business,0.0356,0.2703,Low
38,60078.58,7.6,18562.83,744,3624.58,4,0,home_improvement,0.0603,0.309,Low
55,85793.21,1.3,6710.95,471,3818.14,11,0,debt_consolidation,0.0445,0.0782,High
37,41487.61,6.0,14398.78,628,1884.56,8,0,home_improvement,0.0454,0.3471,Medium
44,22769.66,0.3,10441.71,850,15606.04,10,0,debt_consolidation,0.6854,0.4586,Medium
22,40907.09,3.5,5181.82,696,2724.45,12,0,debt_consolidation,0.0666,0.1267,Medium
33,89974.68,2.0,26343.65,633,16534.27,9,0,debt_consolidation,0.1838,0.2928,Low
35,53365.64,5.2,15053.74,713,10280.4,1,1,home_improvement,0.1926,0.2821,Medium
25,28789.85,11.0,20250.54,582,5838.67,14,0,other,0.2028,0.7034,Medium
23,44494.64,0.7,10567.31,564,1624.68,10,1,education,0.0365,0.2375,High
57,62561.34,3.0,3339.17,645,8786.2,2,0,medical,0.1404,0.0534,Low
57,46039.56,2.8,5676.84,673,25071.15,5,0,education,0.5445,0.1233,Low
57,45417.98,2.0,23110.14,707,2917.37,2,0,other,0.0642,0.5088,Low
23,34308.91,3.3,11533.4,711,7000.47,11,0,education,0.204,0.3362,Medium
55,35713.93,10.6,19259.62,583,3789.15,5,0,education,0.1061,0.5393,Medium
43,54788.17,18.2,10354.37,677,1217.85,6,0,medical,0.0222,0.189,Medium
48,62707.49,0.0,14128.46,730,5159.38,2,0,education,0.0823,0.2253,Low
50,44951.75,6.7,13364.25,717,4032.43,3,0,debt_consolidation,0.0897,0.2973,Medium
38,38293.07,4.8,7679.87,703,1748.81,12,0,other,0.0457,0.2005,Low
56,71552.08,26.0,15619.4,693,10638.77,12,0,home_improvement,0.1487,0.2183,Low
53,39662.29,0.5,33723.73,686,2593.81,11,0,medical,0.0654,0.8503,Low
46,56650.55,8.3,9943.05,648,3024.78,5,0,education,0.0534,0.1755,Low
60,63991.73,13.6,4929.88,791,8065.92,0,0,home_improvement,0.126,0.077,Low
37,26054.71,12.2,20577.1,717,1922.75,0,0,medical,0.0738,0.7897,Medium
60,52568.24,4.1,5868.6,626,9051.56,4,1,debt_consolidation,0.1722,0.1116,High
27,12724.19,2.0,7400.73,515,5742.76,7,0,home_improvement,0.4513,0.5816,High
28,46574.85,5.1,11335.88,823,6172.2,12,0,debt_consolidation,0.1325,0.2434,Low
51,65496.36,1.8,19510.72,586,13120.92,0,0,debt_consolidation,0.2003,0.2979,Medium
32,58015.19,2.7,17871.02,535,3296.73,0,0,debt_consolidation,0.0568,0.308,Medium
51,73130.59,3.0,11021.53,729,2315.07,11,0,business,0.0317,0.1507,Low
64,58409.12,1.8,6058.0,650,630.67,0,0,education,0.0108,0.1037,Low
39,37377.77,2.1,66807.18,694,2640.46,9,0,home_improvement,0.0706,1.7873,High
30,22706.19,0.0,14914.82,550,4244.86,0,0,education,0.1869,0.6568,High
59,51874.18,1.8,21851.39,716,3133.05,8,0,debt_consolidation,0.0604,0.4212,Low
32,62280.41,3.2,17861.13,769,6299.34,14,0,education,0.1011,0.2868,Low
40,20357.89,0.9,32942.74,648,1745.63,1,0,medical,0.0857,1.6181,High
57,59990.97,8.2,7066.57,603,3514.54,5,0,other,0.0586,0.1178,Low
61,51219.2,3.9,16630.19,581,8177.06,10,0,medical,0.1596,0.3247,Medium
27,40849.83,7.9,11024.69,712,10113.88,13,0,education,0.2476,0.2699,Medium
34,61076.42,0.7,6969.62,741,17496.65,1,0,home_improvement,0.2865,0.1141,Low
31,42715.28,8.6,29190.45,621,3090.05,13,0,debt_consolidation,0.0723,0.6834,Medium
27,41368.14,15.9,7584.28,607,1805.13,12,0,debt_consolidation,0.0436,0.1833,Low
49,25961.11,2.2,17849.4,653,9782.07,4,0,debt_consolidation,0.3768,0.6875,Low
30,60015.76,1.7,36743.42,629,5314.12,4,0,home_improvement,0.0885,0.6122,Medium
49,25513.43,5.2,36272.71,539,3229.02,10,1,education,0.1266,1.4217,High
29,34820.11,5.1,7680.48,500,2103.66,10,0,education,0.0604,0.2206,Low
56,61567.86,0.6,23970.63,627,2181.08,12,0,business,0.0354,0.3893,Low
30,45082.86,13.1,19040.33,589,3778.58,8,0,education,0.0838,0.4223,Low
39,115213.16,3.3,6582.08,702,41707.84,3,0,home_improvement,0.362,0.0571,Medium
51,65935.26,7.2,4387.47,575,5008.65,5,0,home_improvement,0.076,0.0665,Medium
37,71372.53,2.2,13410.33,449,9909.85,3,0,debt_consolidation,0.1388,0.1879,Medium
29,75129.56,1.5,27596.8,626,2209.91,14,0,business,0.0294,0.3673,Medium
53,43449.12,0.6,76568.91,705,872.27,10,1,home_improvement,0.0201,1.7622,High
54,37574.54,1.6,9288.49,793,8379.69,5,0,debt_consolidation,0.223,0.2472,Medium
44,26717.6,25.1,14902.13,810,2174.78,2,0,debt_consolidation,0.0814,0.5577,Low
29,23699.44,5.4,7159.72,607,2213.82,3,0,education,0.0934,0.3021,Low
27,87002.34,8.1,34620.42,573,4878.66,8,0,education,0.0561,0.3979,Low
36,35914.47,15.9,16202.45,651,16018.39,0,0,debt_consolidation,0.446,0.4511,Medium
39,76646.33,0.4,17394.48,683,10194.87,6,0,education,0.133,0.2269,Low
59,23483.72,0.9,14440.7,602,2838.25,2,0,medical,0.1209,0.6149,High
26,44742.29,13.2,8092.69,608,6310.74,8,0,business,0.141,0.1809,Low
31,92397.16,4.2,23076.99,744,7331.73,11,0,home_improvement,0.0793,0.2498,Low
32,55996.2,5.0,24761.34,561,7509.45,6,0,home_improvement,0.1341,0.4422,Low
62,56741.0,2.8,28824.17,649,3812.36,10,0,debt_consolidation,0.0672,0.508,Medium
33,36565.16,8.4,25224.81,732,7366.86,1,0,medical,0.2015,0.6898,Low
32,31214.9,3.6,7542.34,734,7518.1,10,0,medical,0.2408,0.2416,Medium
41,47931.03,8.7,11881.26,730,6816.82,4,0,business,0.1422,0.2479,High
30,27921.82,24.3,17314.6,828,1959.03,14,0,debt_consolidation,0.0702,0.6201,Low
40,46456.47,5.2,9161.94,691,4956.33,14,0,other,0.1067,0.1972,Low
56,80066.94,3.8,6729.58,639,10463.72,0,0,education,0.1307,0.084,Medium
48,26016.19,2.3,11288.12,568,861.77,0,0,medical,0.0331,0.4339,Medium
44,67581.49,1.1,14644.09,600,13011.09,6,0,medical,0.1925,0.2167,Low
25,80656.52,5.3,99293.19,476,9795.05,11,0,debt_consolidation,0.1214,1.231,High
57,43039.91,0.3,29071.51,670,6804.06,6,0,debt_consolidation,0.1581,0.6754,Medium
32,49845.41,15.7,8694.85,676,7361.8,10,0,business,0.1477,0.1744,Low
55,38571.08,5.2,8622.15,625,4959.2,7,1,home_improvement,0.1286,0.2235,High
60,41981.28,16.0,7035.96,570,2275.38,7,0,home_improvement,0.0542,0.1676,High
22,73796.02,1.6,21012.4,652,4039.42,11,0,education,0.0547,0.2847,Low
61,70438.73,14.6,10625.12,635,5079.74,6,0,business,0.0721,0.1508,High
59,59677.92,4.7,12322.29,595,4012.67,2,0,home_improvement,0.0672,0.2065,Medium
62,66433.72,8.3,10024.7,651,6651.84,2,0,home_improvement,0.1001,0.1509,Medium
29,54177.13,1.0,52928.74,722,6452.4,1,0,business,0.1191,0.9769,Medium
42,26544.16,3.5,29191.98,617,5037.16,0,1,other,0.1898,1.0997,Medium
25,83449.65,4.2,7351.83,604,7583.07,14,0,business,0.0909,0.0881,Medium
32,31358.91,2.5,6734.21,619,8267.71,7,0,education,0.2636,0.2147,Medium
21,46626.76,1.5,27583.34,619,2109.98,12,0,other,0.0453,0.5916,High
64,75103.72,11.8,7541.68,686,12542.41,5,0,education,0.167,0.1004,Low
42,24328.0,0.4,29402.89,683,2970.99,4,0,business,0.1221,1.2086,Medium
58,66987.96,0.8,20674.19,685,6483.2,0,0,home_improvement,0.0968,0.3086,Low
39,27009.47,1.9,7691.07,644,4087.23,11,1,debt_consolidation,0.1513,0.2847,Medium
36,65997.41,12.6,19778.39,664,4987.63,4,0,education,0.0756,0.2997,Medium
51,89440.96,4.2,17061.76,514,13153.92,9,0,education,0.1471,0.1908,Low
23,33902.22,2.3,5173.47,571,4260.02,7,0,other,0.1257,0.1526,Low
43,31767.57,2.6,13404.52,647,6602.0,14,0,business,0.2078,0.4219,Low
62,50920.37,9.1,10794.56,658,11466.9,7,0,education,0.2252,0.212,Low
38,31272.57,0.1,16660.24,722,9376.62,9,0,other,0.2998,0.5327,Medium
46,16504.44,0.1,12095.2,612,7392.32,5,0,business,0.4479,0.7328,Medium
33,48404.46,0.2,16740.31,501,26469.94,1,0,medical,0.5468,0.3458,High
38,57962.95,3.2,9221.41,690,5276.57,12,0,home_improvement,0.091,0.1591,Low
23,41596.29,4.4,12443.89,500,11215.99,1,0,debt_consolidation,0.2696,0.2992,High
43,51872.45,4.9,6050.41,618,42028.61,1,0,medical,0.8102,0.1166,Medium
23,82821.25,6.6,10496.34,514,3123.44,7,0,home_improvement,0.0377,0.1267,Low
45,40989.27,1.1,10373.99,803,18235.18,11,0,education,0.4449,0.2531,Medium
47,43769.16,1.5,5637.65,553,7368.0,7,0,business,0.1683,0.1288,High
64,48539.42,1.4,13858.91,653,19661.35,7,0,home_improvement,0.4051,0.2855,Medium
47,41898.89,0.8,35312.11,636,5675.22,0,0,debt_consolidation,0.1354,0.8428,Medium
59,41904.3,1.4,8725.46,514,9796.38,12,0,education,0.2338,0.2082,High
45,115186.11,4.8,26881.98,767,1648.7,8,0,home_improvement,0.0143,0.2334,Low
44,52201.5,2.3,15847.04,702,1946.09,9,0,home_improvement,0.0373,0.3036,Low
28,42259.95,7.3,4117.44,611,8193.25,3,0,home_improvement,0.1939,0.0974,Low
29,97943.94,3.8,58700.43,545,8435.4,8,0,education,0.0861,0.5993,Low
57,84347.19,1.2,7719.81,564,2645.3,6,0,education,0.0314,0.0915,Medium
50,66979.05,3.1,13542.37,509,8796.0,2,0,medical,0.1313,0.2022,Medium
39,36139.78,4.5,16818.64,627,6874.44,12,0,education,0.1902,0.4654,Low
36,192178.72,10.1,13090.04,669,7818.81,9,0,other,0.0407,0.0681,Low
44,22406.74,9.0,21827.04,749,11595.06,9,0,debt_consolidation,0.5175,0.9741,Low
64,20118.62,2.8,27884.56,715,1707.26,2,0,home_improvement,0.0849,1.3859,Medium
41,59364.47,5.2,7771.19,718,9573.26,1,1,other,0.1613,0.1309,Medium
56,41008.86,1.8,11688.94,682,7360.39,6,0,debt_consolidation,0.1795,0.285,Low
60,14206.57,5.0,8919.76,675,2786.0,7,0,education,0.1961,0.6278,Medium
59,45688.75,12.2,8886.56,634,1906.69,0,0,home_improvement,0.0417,0.1945,High
26,50992.74,4.9,14285.22,707,3412.89,6,1,home_improvement,0.0669,0.2801,Medium
25,45065.57,1.8,24274.4,600,3739.64,1,1,business,0.083,0.5386,Medium
34,57017.38,5.2,5062.9,644,3501.03,6,0,education,0.0614,0.0888,Low
62,38758.68,11.7,12199.54,662,5578.9,5,0,business,0.1439,0.3147,Low
24,45737.94,0.7,8040.52,709,12434.17,14,0,debt_consolidation,0.2719,0.1758,Low
28,94283.85,3.3,19489.64,608,6636.23,8,0,home_improvement,0.0704,0.2067,Medium
44,79175.11,1.9,18420.71,788,2174.42,6,0,home_improvement,0.0275,0.2327,Low
31,44165.07,1.4,24067.29,850,6525.54,8,0,home_improvement,0.1478,0.5449,Low
37,64480.24,2.5,6294.88,524,3739.0,4,0,other,0.058,0.0976,High
41,75872.74,2.5,16438.57,689,3591.65,12,0,other,0.0473,0.2167,Low
46,30675.57,1.2,12745.2,751,3248.02,5,0,home_improvement,0.1059,0.4155,Low
63,57826.93,2.6,4928.58,605,6063.66,12,1,education,0.1049,0.0852,High
64,53005.97,5.0,5375.31,699,5244.62,5,0,home_improvement,0.0989,0.1014,Medium
47,68105.67,0.1,10152.24,601,3038.44,12,0,debt_consolidation,0.0446,0.1491,Medium
36,30577.23,22.7,13371.85,601,6633.78,2,0,home_improvement,0.2169,0.4373,Low
46,48189.92,1.8,27621.08,640,4272.33,2,0,medical,0.0887,0.5732,Low
53,33618.83,4.9,11143.92,568,3710.6,11,0,business,0.1104,0.3315,Medium
51,57873.81,1.7,16639.96,632,5523.55,0,0,home_improvement,0.0954,0.2875,Low
26,32448.03,2.5,14078.78,569,4286.04,3,0,debt_consolidation,0.1321,0.4339,Low
64,37322.34,4.0,7655.52,650,3377.17,2,0,education,0.0905,0.2051,Low
28,52120.79,4.7,10028.0,655,10944.45,6,0,home_improvement,0.21,0.1924,Low
27,30634.34,7.4,13564.07,667,11312.59,5,0,education,0.3693,0.4428,Medium
54,21853.25,7.8,6351.19,686,3176.75,13,0,other,0.1454,0.2906,Low
64,82420.43,3.7,18872.74,671,6455.3,11,0,debt_consolidation,0.0783,0.229,Low
34,35535.87,0.4,31808.71,716,3678.18,14,0,medical,0.1035,0.8951,Low
36,24345.77,4.1,34931.93,602,3908.05,8,0,debt_consolidation,0.1605,1.4348,Medium
63,28160.93,3.2,20213.14,725,3132.66,12,0,medical,0.1112,0.7177,High
29,46635.79,1.2,16369.36,683,2119.77,9,0,education,0.0455,0.351,High
30,107854.76,0.1,4381.96,641,4956.31,2,0,home_improvement,0.046,0.0406,Low
37,45713.48,1.9,7267.33,607,4275.81,5,0,home_improvement,0.0935,0.159,Medium
32,65606.83,1.5,5848.65,522,3798.68,8,1,debt_consolidation,0.0579,0.0891,High
26,40453.18,3.3,10037.17,558,13529.34,9,0,education,0.3344,0.2481,Medium
39,53794.55,7.2,21162.34,780,6494.52,2,0,medical,0.1207,0.3934,Low
63,44207.66,2.9,15650.09,558,6482.2,8,1,business,0.1466,0.354,Medium
61,65188.88,15.1,16714.52,594,19025.97,2,0,debt_consolidation,0.2919,0.2564,Low
49,27825.62,1.3,17736.68,629,7193.06,0,0,education,0.2585,0.6374,Medium
26,50899.13,1.2,8533.11,650,25315.63,10,0,debt_consolidation,0.4974,0.1676,High
45,52936.52,4.6,11666.16,617,3746.72,2,0,debt_consolidation,0.0708,0.2204,Medium
44,59751.9,11.3,15175.28,700,5029.42,13,0,business,0.0842,0.254,Low
45,25011.71,5.6,26061.35,668,11294.98,4,0,debt_consolidation,0.4516,1.0419,High
36,38639.24,5.6,12349.95,693,939.0,7,0,home_improvement,0.0243,0.3196,Low
36,66204.48,8.2,11611.46,759,5819.72,14,0,home_improvement,0.0879,0.1754,Low
26,54880.56,5.5,5824.48,667,38471.22,0,0,debt_consolidation,0.701,0.1061,Low
57,116647.81,7.1,8198.5,631,2291.24,3,0,other,0.0196,0.0703,Low
41,37621.12,10.1,15317.07,473,15493.95,9,0,other,0.4118,0.4071,High
24,18149.43,0.0,12067.84,833,4498.44,7,0,home_improvement,0.2478,0.6649,Low
54,38825.61,10.8,5540.25,786,46219.6,10,0,home_improvement,1.1904,0.1427,Low
48,12952.06,1.2,5476.48,751,2705.16,12,1,debt_consolidation,0.2088,0.4228,High
58,69638.64,12.2,7024.2,665,2789.82,5,0,business,0.0401,0.1009,Medium
61,48942.98,1.5,11282.42,641,2358.76,3,0,home_improvement,0.0482,0.2305,Low
48,59823.45,3.0,23969.99,648,5721.28,2,1,medical,0.0956,0.4007,Low
37,64783.47,13.6,15615.45,678,3575.97,0,0,education,0.0552,0.241,Low
34,82451.39,0.6,7508.32,716,3099.76,9,0,debt_consolidation,0.0376,0.0911,Medium
27,13420.09,6.8,8722.14,589,6495.19,11,1,debt_consolidation,0.484,0.6499,High
42,17659.0,2.5,17859.5,620,8289.78,7,1,debt_consolidation,0.4694,1.0113,High
21,33600.5,0.1,16372.72,626,954.29,1,0,debt_consolidation,0.0284,0.4873,Low
49,42110.44,14.0,8847.4,693,10104.42,14,0,debt_consolidation,0.2399,0.2101,Low
51,54164.69,0.6,3349.46,729,1863.14,6,0,home_improvement,0.0344,0.0618,Low
50,52177.34,7.4,16054.52,753,3852.24,2,1,business,0.0738,0.3077,Low
35,53520.17,2.4,10885.67,670,3678.8,4,0,other,0.0687,0.2034,Medium
38,22437.31,8.3,37779.88,795,6702.06,13,0,home_improvement,0.2987,1.6837,Medium
55,32945.06,6.9,10880.95,658,2631.1,5,0,other,0.0799,0.3303,Medium
50,41722.24,5.0,13163.7,791,9182.76,11,0,debt_consolidation,0.2201,0.3155,High
54,45462.87,14.0,11759.24,730,2585.85,2,0,debt_consolidation,0.0569,0.2587,Low
62,38169.01,0.5,17369.53,623,11392.32,5,0,home_improvement,0.2985,0.4551,Medium
31,55668.57,8.0,16945.96,835,4354.73,10,0,home_improvement,0.0782,0.3044,Low
47,27705.5,5.6,6830.02,537,5669.07,6,0,debt_consolidation,0.2046,0.2465,Medium
44,38511.3,1.9,6012.79,772,11174.44,13,0,debt_consolidation,0.2902,0.1561,Low
55,63037.69,3.9,25891.58,635,4270.6,9,0,home_improvement,0.0677,0.4107,Low
59,54297.28,5.2,10081.23,506,28288.37,12,0,home_improvement,0.521,0.1857,High
28,40672.75,6.7,18548.02,846,4216.36,11,0,debt_consolidation,0.1037,0.456,Low
38,41136.96,1.0,10868.4,680,5856.25,6,1,business,0.1424,0.2642,Low
33,38636.77,0.5,4356.04,633,17863.36,1,0,debt_consolidation,0.4623,0.1127,Medium
44,41459.82,0.5,30877.77,634,7346.99,14,0,business,0.1772,0.7447,High
43,38104.92,1.7,21458.5,736,10067.26,1,0,debt_consolidation,0.2642,0.5631,Low
32,40855.52,0.8,18523.4,659,3690.26,14,0,home_improvement,0.0903,0.4534,Low
50,56831.75,3.8,7548.51,821,964.82,10,0,education,0.017,0.1328,Low
51,56242.31,2.9,20495.76,615,3059.13,10,0,other,0.0544,0.3644,Medium
48,25426.2,11.2,15750.44,560,4773.48,2,1,medical,0.1877,0.6194,Medium
42,120076.18,6.3,8706.0,679,2715.33,6,0,business,0.0226,0.0725,Low
64,37362.43,1.2,11360.86,685,5157.35,0,1,other,0.138,0.3041,Medium
48,61972.12,0.2,12797.84,572,1485.53,7,0,home_improvement,0.024,0.2065,Medium
33,28686.19,6.2,9388.07,544,5258.24,3,0,education,0.1833,0.3273,Medium
45,101858.3,9.3,16129.04,584,2742.63,11,0,other,0.0269,0.1583,Medium
64,64157.49,6.0,22421.98,621,1329.09,5,0,education,0.0207,0.3495,Medium
27,59351.71,5.2,10132.95,592,5412.39,13,0,debt_consolidation,0.0912,0.1707,High
26,44826.54,1.4,12526.61,759,5015.1,4,0,medical,0.1119,0.2794,Low
44,19535.14,3.4,12495.86,630,3802.93,0,0,home_improvement,0.1947,0.6396,High
39,112579.04,6.5,21990.12,765,2328.29,4,0,debt_consolidation,0.0207,0.1953,Low
39,75120.24,1.1,14916.9,475,2149.08,4,0,medical,0.0286,0.1986,Medium
56,41741.89,3.2,24792.53,689,16107.41,6,0,home_improvement,0.3859,0.5939,Low
29,62273.65,0.6,9013.15,669,8582.71,8,0,business,0.1378,0.1447,Medium
56,25455.64,3.8,13273.27,749,3106.14,8,0,medical,0.122,0.5214,Low
58,18896.39,4.3,18876.04,646,3172.2,0,0,debt_consolidation,0.1679,0.9989,Low
60,49425.58,3.8,20374.66,575,2127.6,4,0,business,0.043,0.4122,Low
49,32900.41,3.2,10656.56,671,4380.0,3,0,debt_consolidation,0.1331,0.3239,Medium
44,38510.9,4.4,13093.95,668,13260.7,6,0,business,0.3443,0.34,Medium
25,47746.06,28.7,8164.68,599,7222.15,4,0,home_improvement,0.1513,0.171,Low
62,27074.87,4.9,4193.54,637,10065.61,1,0,medical,0.3718,0.1549,Medium
46,47094.19,7.0,11074.33,618,1909.17,13,0,other,0.0405,0.2351,Low
34,28223.93,1.1,11101.39,786,3085.5,10,0,education,0.1093,0.3933,Low
59,81327.23,3.8,10383.8,645,6204.53,14,0,business,0.0763,0.1277,Low
49,46622.16,0.0,6985.43,646,822.96,3,0,debt_consolidation,0.0177,0.1498,Low
26,63817.28,0.2,18735.18,633,2936.86,9,0,home_improvement,0.046,0.2936,High
27,20205.57,1.9,20211.84,624,2485.11,14,1,debt_consolidation,0.123,1.0003,High
57,65833.15,3.1,12854.62,671,14143.87,3,0,debt_consolidation,0.2148,0.1953,Medium
38,103633.08,4.3,8208.75,592,9815.18,9,0,business,0.0947,0.0792,Low
43,51989.93,10.9,9444.64,641,7222.45,2,0,debt_consolidation,0.1389,0.1817,Low
64,63644.65,7.4,13127.67,529,4740.95,10,0,debt_consolidation,0.0745,0.2063,Medium
58,43519.21,1.8,22258.63,669,7642.56,11,0,debt_consolidation,0.1756,0.5115,Medium
21,59138.88,6.8,6026.74,671,3987.57,4,0,debt_consolidation,0.0674,0.1019,Medium
24,109162.32,4.0,9575.59,561,10453.88,7,0,debt_consolidation,0.0958,0.0877,Medium
64,150712.44,7.6,14600.7,700,2384.85,1,1,debt_consolidation,0.0158,0.0969,Medium
55,57445.4,2.6,21025.01,623,2097.56,14,0,home_improvement,0.0365,0.366,Low
43,29441.47,0.5,6051.1,765,4646.77,13,0,debt_consolidation,0.1578,0.2055,Medium
47,66946.79,4.8,8583.67,634,6030.96,10,0,home_improvement,0.0901,0.1282,Low
46,26401.57,4.1,3311.81,757,12708.97,1,0,debt_consolidation,0.4814,0.1254,Low
28,35874.81,15.4,29307.64,701,2546.76,8,0,debt_consolidation,0.071,0.8169,Low
63,37983.49,0.9,6873.38,558,4751.43,12,0,medical,0.1251,0.181,Low
36,136024.11,5.3,17992.46,608,5431.42,4,0,debt_consolidation,0.0399,0.1323,Low
61,100143.01,3.2,31493.59,783,2883.11,11,0,debt_consolidation,0.0288,0.3145,Low
23,90292.82,2.4,31027.68,720,7745.96,1,1,business,0.0858,0.3436,Medium
52,73893.93,7.9,4525.68,572,2187.7,1,0,debt_consolidation,0.0296,0.0612,Medium
25,31125.89,8.3,24559.86,692,4451.86,2,0,education,0.143,0.789,Low
40,55166.36,6.3,21784.07,599,6725.74,8,1,home_improvement,0.1219,0.3949,High
34,122879.42,0.4,23776.82,626,6740.81,5,0,business,0.0549,0.1935,Low
52,61314.3,2.1,3555.03,765,5895.89,13,0,debt_consolidation,0.0962,0.058,Low
46,82049.15,0.2,9357.95,690,1906.2,0,0,education,0.0232,0.1141,Low
26,21918.49,2.1,4819.59,556,11510.01,9,0,other,0.5251,0.2199,High
56,70328.89,5.2,10027.63,658,4742.01,2,0,other,0.0674,0.1426,Low
60,28935.76,3.7,21693.1,743,1441.46,4,0,business,0.0498,0.7497,Low
25,43894.71,6.1,43152.85,682,1948.67,3,0,debt_consolidation,0.0444,0.9831,Low
33,99809.22,4.0,22284.35,647,1611.25,4,0,medical,0.0161,0.2233,Low
52,58313.07,4.1,17008.44,609,2036.0,0,0,other,0.0349,0.2917,Low
36,73681.57,3.6,9824.89,653,4077.2,0,0,debt_consolidation,0.0553,0.1333,Low
21,44690.21,2.3,9582.61,412,740.31,1,0,medical,0.0166,0.2144,Low
33,18713.37,3.0,17192.42,659,9447.57,8,0,debt_consolidation,0.5048,0.9187,High
31,30710.46,0.6,12480.22,569,13435.07,2,0,home_improvement,0.4375,0.4064,High
28,68880.02,9.0,18853.74,558,11544.35,7,0,other,0.1676,0.2737,Medium
45,57951.22,11.0,12330.95,676,1765.56,12,0,other,0.0305,0.2128,Low
60,112557.27,7.3,32075.71,667,8019.3,9,0,business,0.0712,0.285,Low
52,52224.22,4.4,24340.53,637,11290.88,2,0,other,0.2162,0.4661,Medium
44,31369.7,4.2,8027.01,643,24736.85,2,0,debt_consolidation,0.7885,0.2559,Medium
48,48391.9,3.2,21132.43,600,1723.26,14,0,education,0.0356,0.4367,Medium
34,80733.9,1.3,15584.49,507,8731.97,11,0,home_improvement,0.1082,0.193,Low
23,20362.54,2.4,8656.32,643,3785.11,14,0,business,0.1859,0.4251,Low
56,58268.91,23.0,46261.77,698,7171.88,8,0,debt_consolidation,0.1231,0.7939,Low
47,26101.63,0.8,16037.85,563,3220.97,8,0,debt_consolidation,0.1234,0.6144,Medium
40,53175.69,3.9,16506.62,609,6536.39,10,0,education,0.1229,0.3104,Low
35,70489.71,10.1,21462.37,639,24358.27,13,1,education,0.3456,0.3045,Medium
47,64597.88,3.0,18792.56,636,2546.65,1,0,business,0.0394,0.2909,Low
61,95816.89,4.7,24068.47,649,1738.29,14,0,home_improvement,0.0181,0.2512,Low
48,55568.14,8.8,6407.09,655,2887.94,7,1,education,0.052,0.1153,Low
45,63372.86,4.0,31025.91,571,7780.3,13,0,business,0.1228,0.4896,High
62,64490.74,6.6,16916.53,688,7558.71,10,0,education,0.1172,0.2623,Low
64,30186.13,2.1,15482.98,613,1083.48,10,0,debt_consolidation,0.0359,0.5129,Medium
53,45993.74,6.6,8540.41,706,4141.48,8,0,home_improvement,0.09,0.1857,Low
34,14335.67,0.2,7775.58,661,7728.61,12,0,debt_consolidation,0.5391,0.5424,Medium
28,59186.01,0.8,7665.23,679,6229.33,6,0,other,0.1052,0.1295,Medium
34,12384.61,5.1,10002.6,728,6117.14,7,0,other,0.4939,0.8076,High
21,74947.86,3.0,13843.53,686,14541.43,0,0,home_improvement,0.194,0.1847,Low
36,112044.99,8.8,5937.6,711,4094.23,11,0,home_improvement,0.0365,0.053,Medium
38,62903.9,2.1,38538.53,773,6674.34,11,0,home_improvement,0.1061,0.6126,Low
27,67950.73,7.3,18056.84,552,2206.51,1,0,debt_consolidation,0.0325,0.2657,Medium
35,89539.58,0.7,7106.77,600,16040.28,12,0,debt_consolidation,0.1791,0.0794,Medium
